case_id,fraud_class,is_fraud,transaction_amount,transaction_hour,account_age_days,transactions_last_24h,transactions_last_7d,transactions_last_1h,average_transaction_amount,amount_deviation_ratio,beneficiary_age_days,beneficiary_transaction_count,failed_otp_attempts,failed_login_attempts,device_age_days,geo_distance_from_usual_location_km,previous_fraud_reports,previous_chargebacks,account_risk_score,device_risk_score,ip_risk_score,velocity_score,beneficiary_risk_score,new_device,new_beneficiary,unusual_location,otp_requested,otp_shared,kyc_recently_changed,password_recently_changed,multiple_failed_logins,suspicious_link_clicked,remote_access_detected,transaction_channel,device_type,authentication_method,beneficiary_type,payment_method,geographic_region,account_type,incident_narrative,split
BENCH_02542,INVESTMENT_FRAUD,True,44258.39,10,898,5,15,2,13538.68,3.27,13,3,0,0,187,12.3,0,0,0.51,0.17,0.45,0.68,0.79,False,True,False,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,IMPS,NORTH_INDIA,SAVINGS,Added to a private messaging investment channel promising 200% returns in 7 days through algorithmic crypto arbitrage trading.,train
BENCH_01923,PHISHING,True,125870.22,20,1674,3,9,4,34858.15,3.61,4,0,1,1,60,59.9,0,0,0.65,0.59,0.83,0.77,0.91,True,True,False,True,True,True,False,False,True,False,UPI_APP,IOS_MOBILE,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,WEST_INDIA,SAVINGS,Opened an email warning my tax refund was pending. Entered my net banking credentials and OTP on the portal.,train
BENCH_01163,LEGITIMATE,False,26627.65,10,196,1,26,2,24435.85,1.09,119,24,0,1,1126,11.5,0,0,0.06,0.04,0.06,0.18,0.12,False,True,False,True,False,False,False,False,False,False,UPI_APP,TABLET,MPIN,INDIVIDUAL_P2P,IMPS,CENTRAL_INDIA,SAVINGS,"Transferred funds for monthly home rent to landlord as usual, but the status shows pending on my screen.",train
BENCH_02764,ACCOUNT_TAKEOVER,True,56643.5,0,721,20,40,7,11331.22,5.0,0,0,5,4,1,529.1,0,1,0.73,0.81,0.96,0.98,0.9,True,True,True,True,True,True,True,True,True,True,MOBILE_BANKING,WINDOWS_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,RTGS,INTERNATIONAL_IP,DIGITAL_WALLET,Noticed strange login notification from an IP in another state followed by multiple unauthorized IMPS transfers.,train
BENCH_01175,LEGITIMATE,False,3855.38,13,615,5,12,0,5161.68,0.75,104,7,0,0,973,0.4,0,0,0.09,0.03,0.07,0.15,0.01,False,False,True,True,False,False,False,False,False,False,MOBILE_BANKING,TABLET,MPIN,MERCHANT_P2M,DEBIT_CARD,WEST_INDIA,SAVINGS,Purchased an electronic gadget from an e-commerce festival sale. Payment deducted twice from savings account.,train
BENCH_01248,LEGITIMATE,False,16033.35,13,1990,2,18,2,19043.12,0.84,345,31,1,1,832,11.5,0,0,0.1,0.15,0.07,0.1,0.1,False,False,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,UTILITY_BILLER,IMPS,CENTRAL_INDIA,SAVINGS,"Transferred funds for monthly home rent to landlord as usual, but the status shows pending on my screen.",train
BENCH_02897,WRONG_TRANSFER,False,21793.94,16,1292,3,10,2,25615.06,0.85,0,0,0,0,826,5.3,0,0,0.07,0.06,0.05,0.24,0.06,False,True,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,SMS_OTP,INDIVIDUAL_P2P,UPI_INTENT,INTERNATIONAL_IP,DIGITAL_WALLET,Accidentally selected the wrong saved beneficiary with a similar name from my banking contact list.,train
BENCH_02352,IMPERSONATION,True,56257.2,11,1656,5,20,1,10439.32,5.39,1,0,0,0,405,12.1,0,0,0.62,0.37,0.43,0.66,0.83,False,True,False,True,False,False,False,False,True,False,UPI_APP,WINDOWS_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,NEFT,WEST_INDIA,CURRENT,Individual claiming to be income tax commissioner called demanding immediate penalty settlement to avoid bank account freeze.,train
BENCH_02310,IMPERSONATION,True,526303.11,18,1061,6,8,3,67425.62,7.81,0,0,0,0,518,11.4,0,0,0.58,0.26,0.31,0.71,0.84,False,True,False,True,False,False,False,False,False,True,NET_BANKING,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,UNKNOWN_THIRD_PARTY,RTGS,INTERNATIONAL_IP,CURRENT,Person claiming to be bank fraud prevention executive called saying unauthorized debit occurred and asked to confirm security code.,train
BENCH_01085,LEGITIMATE,False,31096.94,11,1316,2,22,0,23587.59,1.32,189,37,0,0,195,4.7,0,0,0.19,0.03,0.11,0.06,0.1,False,False,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,INDIVIDUAL_P2P,IMPS,SOUTH_INDIA,SALARY,Sent money to college fee portal via net banking. Awaiting confirmation receipt from the university finance desk.,train
BENCH_01170,LEGITIMATE,False,1242.6,14,2115,2,27,2,1418.38,0.88,582,40,0,1,763,8.1,0,0,0.58,0.61,0.18,0.82,0.8,True,False,True,True,False,False,False,False,False,False,POS,TABLET,SMS_OTP,NEW_UNVERIFIED_VPA,UPI_COLLECT,NORTH_INDIA,SALARY,Transferred money urgently to an unlisted contact during an emergency trip.,train
BENCH_01428,UPI_FRAUD,True,10412.17,14,857,8,32,4,2950.59,3.53,10,0,0,0,725,15.2,1,0,0.5,0.2,0.36,0.38,0.89,False,True,False,True,False,False,False,False,False,False,UPI_APP,ANDROID_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,EAST_INDIA,SAVINGS,Someone posing as a restaurant refund agent sent a collect link on my messaging app saying money will be returned.,train
BENCH_02866,WRONG_TRANSFER,False,3048.6,13,220,3,15,2,3285.8,0.93,0,0,0,0,620,1.2,0,0,0.08,0.07,0.1,0.34,0.19,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,WINDOWS_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,INTERNATIONAL_IP,SAVINGS,Accidentally selected the wrong saved beneficiary with a similar name from my banking contact list.,train
BENCH_01169,LEGITIMATE,False,4197.2,21,1923,8,28,1,4769.17,0.88,595,31,0,0,929,9.1,0,0,0.09,0.09,0.07,0.29,0.09,False,False,False,True,False,False,False,False,False,False,NET_BANKING,IOS_MOBILE,BIOMETRIC_FINGERPRINT,UTILITY_BILLER,DEBIT_CARD,INTERNATIONAL_IP,SALARY,Purchased an electronic gadget from an e-commerce festival sale. Payment deducted twice from savings account.,train
BENCH_02689,ACCOUNT_TAKEOVER,True,522612.69,4,2434,12,22,8,93008.67,5.62,0,0,3,6,2,209.2,1,0,0.91,0.89,0.83,0.88,0.85,True,True,True,True,True,True,True,True,True,False,MOBILE_BANKING,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,CENTRAL_INDIA,SALARY,Email account was compromised and password reset emails for banking apps were triggered during midnight hours.,train
BENCH_01651,UPI_FRAUD,True,69586.86,19,1173,5,22,2,39895.26,1.74,13,0,0,0,363,29.4,0,0,0.53,0.23,0.24,0.55,0.85,False,True,False,False,False,False,False,False,True,False,UPI_APP,ANDROID_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,WEST_INDIA,SAVINGS,"Scanned a QR code received over chat believing it was to receive cash prize reward, but ₹69,586.86 was deducted instantly.",train
BENCH_02125,IMPERSONATION,True,106985.53,16,2068,1,6,1,15024.39,7.12,0,0,0,0,616,6.6,0,0,0.12,0.08,0.1,0.1,0.12,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,WINDOWS_DESKTOP,BIOMETRIC_FINGERPRINT,MERCHANT_P2M,IMPS,SOUTH_INDIA,CURRENT,Paid regular subscription fee but vendor claimed non-receipt of payment.,train
BENCH_02867,WRONG_TRANSFER,False,10566.0,12,1718,1,21,2,12885.66,0.82,126,0,0,0,478,5.5,0,0,0.07,0.18,0.18,0.34,0.24,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,IOS_MOBILE,SMS_OTP,INDIVIDUAL_P2P,IMPS,NORTH_INDIA,DIGITAL_WALLET,Accidentally transferred vendor payment to an inactive supplier account that was closed last year.,train
BENCH_01775,PHISHING,True,58170.4,14,1713,5,15,5,17536.03,3.32,5,0,1,2,10,187.6,1,0,0.56,0.52,0.7,0.92,0.97,False,True,True,True,True,True,True,True,True,True,NET_BANKING,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,INTERNATIONAL_IP,DIGITAL_WALLET,SMS claiming my pan card was not linked with bank account provided a portal link where I submitted personal banking details.,train
BENCH_02735,ACCOUNT_TAKEOVER,True,341210.41,6,1778,7,28,3,54004.27,6.32,0,0,3,3,2,1065.3,0,0,0.84,0.91,0.93,0.92,0.94,True,True,True,True,False,False,True,True,False,True,NET_BANKING,IOS_MOBILE,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,RTGS,CENTRAL_INDIA,DIGITAL_WALLET,Received repeated OTP requests while asleep; woke up to find net banking password reset and beneficiary added without consent.,train
BENCH_02523,INVESTMENT_FRAUD,True,552494.97,20,1389,8,13,2,230153.72,2.4,6,2,0,0,402,11.3,0,0,0.47,0.17,0.3,0.62,0.67,False,True,False,True,False,False,False,False,False,False,UPI_APP,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,CENTRAL_INDIA,SAVINGS,Joined forex trading pool after viewing profit screenshots. Platform showed huge balance but blocked withdrawals demanding tax fees.,train
BENCH_01380,LEGITIMATE,False,13399.64,10,1582,5,11,1,16539.02,0.81,466,44,1,0,253,3.5,0,0,0.18,0.05,0.08,0.3,0.02,False,True,False,True,False,False,False,False,False,False,POS,ANDROID_MOBILE,BIOMETRIC_FINGERPRINT,MERCHANT_P2M,IMPS,WEST_INDIA,SALARY,Monthly grocery payment made at supermarket POS terminal. Balance was deducted but merchant terminal timed out.,train
BENCH_02527,INVESTMENT_FRAUD,True,132843.65,9,1403,2,20,2,51792.55,2.56,8,3,0,0,632,18.9,0,0,0.51,0.18,0.26,0.86,0.73,False,True,False,True,False,False,False,False,True,False,NET_BANKING,MAC_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,IMPS,INTERNATIONAL_IP,SAVINGS,Offered a part-time remote job involving rating hotels and liking videos; required to deposit increasing funds to unlock commissions.,train
BENCH_02403,INVESTMENT_FRAUD,True,971189.8,15,232,5,25,1,228783.55,4.25,9,3,0,0,441,34.4,0,0,0.66,0.23,0.57,0.72,0.88,False,True,False,True,False,False,False,False,True,False,UPI_APP,MAC_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,WEST_INDIA,CURRENT,Promised daily guaranteed 5% return on custom trading terminal app provided via direct APK file download.,train
BENCH_02173,IMPERSONATION,True,24283.22,13,1324,5,8,3,6796.94,3.57,2,0,0,0,602,5.5,0,0,0.42,0.21,0.28,0.61,0.75,False,True,False,True,False,False,False,False,False,True,NET_BANKING,ANDROID_MOBILE,BIOMETRIC_FINGERPRINT,UNKNOWN_THIRD_PARTY,RTGS,WEST_INDIA,SALARY,Received video call from someone in police uniform claiming a parcel containing contraband was seized at customs in my name.,train
BENCH_01533,UPI_FRAUD,True,96641.58,22,1113,6,16,4,45396.05,2.13,8,0,0,0,504,22.1,0,0,0.43,0.11,0.21,0.47,0.9,False,True,False,False,False,False,False,False,False,False,UPI_APP,ANDROID_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,UPI_COLLECT,SOUTH_INDIA,DIGITAL_WALLET,Someone posing as a restaurant refund agent sent a collect link on my messaging app saying money will be returned.,train
BENCH_01442,UPI_FRAUD,True,8690.17,9,415,10,16,3,2059.14,4.22,1,1,0,0,493,5.3,1,0,0.34,0.14,0.22,0.66,0.87,False,True,False,False,False,False,False,False,True,False,UPI_APP,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,WEST_INDIA,SAVINGS,Someone posing as a restaurant refund agent sent a collect link on my messaging app saying money will be returned.,train
BENCH_01002,LEGITIMATE,False,31561.22,18,967,1,26,0,37658.86,0.84,326,8,0,0,838,4.2,0,0,0.07,0.14,0.12,0.2,0.03,False,False,False,True,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,BIOMETRIC_FINGERPRINT,MERCHANT_P2M,DEBIT_CARD,NORTH_INDIA,CURRENT,Monthly grocery payment made at supermarket POS terminal. Balance was deducted but merchant terminal timed out.,train
BENCH_01036,LEGITIMATE,False,3852.73,10,1321,7,28,2,4245.21,0.91,658,44,0,0,607,0.5,0,0,0.05,0.03,0.12,0.07,0.11,False,False,False,True,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,BIOMETRIC_FINGERPRINT,UTILITY_BILLER,IMPS,WEST_INDIA,SALARY,Tried paying for flight ticket booking during promotion. Amount debited but airline PNR not generated yet.,train
BENCH_01558,UPI_FRAUD,True,80162.35,22,663,3,23,2,16194.62,4.95,2,1,0,0,764,14.1,1,0,0.39,0.33,0.43,0.35,0.72,False,True,False,True,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,UPI_COLLECT,NORTH_INDIA,CURRENT,A buyer on classifieds app insisted on paying via dynamic QR code and instructed me to enter my UPI MPIN to claim funds.,train
BENCH_02808,ACCOUNT_TAKEOVER,True,48168.75,5,1633,8,48,5,5737.25,8.4,0,0,4,4,3,1061.9,0,1,0.88,0.77,0.85,0.94,0.85,True,True,True,True,False,True,True,True,False,True,MOBILE_BANKING,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,NORTH_INDIA,CURRENT,Found secondary authentication device added to my digital wallet without authorization after visiting unverified website.,train
BENCH_02733,ACCOUNT_TAKEOVER,True,386252.74,22,1010,7,45,7,87649.4,4.41,0,0,2,2,3,208.7,0,0,0.73,0.88,0.87,0.91,0.84,True,True,True,True,False,False,True,True,True,True,MOBILE_BANKING,MAC_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,NORTH_INDIA,SALARY,Installed a screen sharing remote support app recommended by someone claiming to fix device performance issues.,train
BENCH_02904,WRONG_TRANSFER,False,2723.06,16,646,1,9,1,2288.9,1.19,347,1,0,0,73,9.8,0,0,0.15,0.2,0.11,0.28,0.23,False,True,False,True,False,False,False,False,False,False,UPI_APP,TABLET,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,INTERNATIONAL_IP,SAVINGS,Transferred tuition fee to another student's virtual payment address due to typo in student ID roll number.,train
BENCH_02639,ACCOUNT_TAKEOVER,True,692065.24,2,757,15,33,4,146220.01,4.73,0,0,4,2,0,514.7,0,0,0.85,0.95,0.81,0.95,0.85,True,True,True,True,False,True,True,True,False,True,MOBILE_BANKING,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,INTERNATIONAL_IP,DIGITAL_WALLET,Installed a screen sharing remote support app recommended by someone claiming to fix device performance issues.,train
BENCH_01498,UPI_FRAUD,True,1906.18,21,283,6,12,2,709.98,2.68,7,0,0,0,728,8.3,1,0,0.36,0.3,0.4,0.41,0.75,False,True,False,True,False,False,False,False,True,False,UPI_APP,TABLET,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,CENTRAL_INDIA,CURRENT,Someone posing as a restaurant refund agent sent a collect link on my messaging app saying money will be returned.,train
BENCH_02468,INVESTMENT_FRAUD,True,565881.7,22,1346,5,24,1,211655.45,2.67,11,3,0,0,482,3.6,0,0,0.44,0.2,0.52,0.64,0.79,False,True,False,True,False,False,False,False,True,False,UPI_APP,WINDOWS_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,INTERNATIONAL_IP,SAVINGS,Investment advisor in VIP trading group recommended exclusive institutional equity allocation requiring transfer to partner accounts.,train
BENCH_02585,INVESTMENT_FRAUD,True,957921.95,18,1966,3,11,2,467554.37,2.05,1,3,0,0,582,6.5,0,0,0.75,0.4,0.49,0.59,0.92,False,False,False,True,False,False,False,False,True,False,NET_BANKING,ANDROID_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,CENTRAL_INDIA,SAVINGS,Friend recommended high return automated trading bot requiring deposits into escrow UPI handle.,train
BENCH_01466,UPI_FRAUD,True,4947.13,17,467,3,15,2,2601.09,1.9,11,0,0,0,266,29.9,0,0,0.28,0.34,0.37,0.58,0.9,False,True,False,False,False,False,False,False,True,False,UPI_APP,MAC_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,WEST_INDIA,CURRENT,"Scanned a QR code received over chat believing it was to receive cash prize reward, but ₹4,947.13 was deducted instantly.",train
BENCH_01654,UPI_FRAUD,True,90612.72,16,657,5,23,1,42924.95,2.11,14,0,0,0,770,25.2,0,0,0.31,0.27,0.37,0.48,0.77,False,True,True,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,INTERNATIONAL_IP,SALARY,Received a request claiming to be from a prospective buyer on an online marketplace asking me to approve a collect request to receive advance payment.,train
BENCH_01867,PHISHING,True,163262.86,15,756,12,29,5,67919.99,2.4,4,0,4,1,60,330.7,0,0,0.84,0.65,0.67,0.61,0.93,True,True,False,True,True,True,False,False,True,True,PAYMENT_GATEWAY,WINDOWS_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,WEST_INDIA,CURRENT,Clicked a notification link warning my SIM card will be deactivated within 24 hours due to pending identity verification.,train
BENCH_02967,WRONG_TRANSFER,False,1569.25,21,1349,2,13,2,1959.43,0.8,0,1,0,0,602,5.5,0,0,0.13,0.16,0.2,0.24,0.12,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,WINDOWS_DESKTOP,BIOMETRIC_FINGERPRINT,INDIVIDUAL_P2P,IMPS,WEST_INDIA,SALARY,Mistakenly entered extra zero in the amount field and sent to correct party but cannot get the excess returned.,train
BENCH_02419,INVESTMENT_FRAUD,True,151244.01,16,629,7,18,1,69775.8,2.17,4,3,0,0,639,10.5,0,0,0.54,0.39,0.49,0.79,0.91,False,True,False,True,False,False,False,False,True,False,UPI_APP,TABLET,MPIN,NEW_UNVERIFIED_VPA,IMPS,EAST_INDIA,SAVINGS,Added to a private messaging investment channel promising 200% returns in 7 days through algorithmic crypto arbitrage trading.,train
BENCH_01911,PHISHING,True,47905.07,9,1074,3,15,2,14598.09,3.28,3,0,4,3,49,277.3,0,0,0.62,0.68,0.63,0.72,0.81,False,True,True,True,True,True,False,True,True,False,NET_BANKING,MAC_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,NEFT,EAST_INDIA,SALARY,Clicked on a sponsored search ad claiming to be customer service portal for credit card point redemption.,train
BENCH_02502,INVESTMENT_FRAUD,True,281140.53,9,1645,7,20,2,118082.54,2.38,5,1,0,0,249,9.5,0,0,0.45,0.19,0.53,0.82,0.67,False,True,False,True,False,False,False,False,True,False,UPI_APP,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,IMPS,CENTRAL_INDIA,CURRENT,Investment advisor in VIP trading group recommended exclusive institutional equity allocation requiring transfer to partner accounts.,train
BENCH_01808,PHISHING,True,17093.21,10,1262,4,18,3,5561.43,3.07,5,0,4,3,15,224.0,0,0,0.7,0.76,0.63,0.76,0.85,False,True,False,True,True,False,True,True,True,False,NET_BANKING,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,CENTRAL_INDIA,SALARY,SMS claiming my pan card was not linked with bank account provided a portal link where I submitted personal banking details.,train
BENCH_02799,ACCOUNT_TAKEOVER,True,168555.7,3,558,9,24,3,19430.03,8.68,0,0,5,6,0,639.7,1,1,0.79,0.87,0.98,0.96,0.82,True,True,True,True,False,False,True,True,False,False,NET_BANKING,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,WEST_INDIA,CURRENT,Email account was compromised and password reset emails for banking apps were triggered during midnight hours.,train
BENCH_01566,UPI_FRAUD,True,1525.54,14,183,6,13,1,614.17,2.48,8,1,0,0,671,18.8,1,0,0.42,0.14,0.36,0.47,0.91,False,True,False,False,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,NORTH_INDIA,SAVINGS,Got an urgent call from someone claiming payment failed for a courier package; was told to approve ₹5 token collect request which took full balance.,train
BENCH_02925,WRONG_TRANSFER,False,21961.84,20,470,4,21,2,22204.2,0.99,0,0,0,0,778,4.4,0,0,0.15,0.18,0.04,0.34,0.06,False,True,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,IMPS,INTERNATIONAL_IP,SAVINGS,Sent funds to previous landlord's old UPI ID instead of current landlord by mistake from transaction history.,train
BENCH_02208,IMPERSONATION,True,114966.08,13,441,1,3,3,16756.03,6.86,0,0,0,0,885,10.6,0,0,0.79,0.26,0.35,0.61,0.72,False,True,False,True,False,False,False,False,False,False,NET_BANKING,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,IMPS,WEST_INDIA,CURRENT,Person posing as an old school friend contacted on messaging app asking for immediate financial assistance for medical emergency.,train
BENCH_01176,LEGITIMATE,False,1053.4,18,1545,7,12,2,1240.15,0.85,692,8,0,0,756,1.3,0,0,0.03,0.06,0.04,0.22,0.14,False,False,False,True,False,False,False,False,False,False,NET_BANKING,ANDROID_MOBILE,MPIN,INDIVIDUAL_P2P,DEBIT_CARD,WEST_INDIA,SAVINGS,Sent money to college fee portal via net banking. Awaiting confirmation receipt from the university finance desk.,train
BENCH_02010,PHISHING,True,152261.94,21,1334,12,30,5,33007.86,4.61,0,0,4,3,32,53.0,1,0,0.61,0.82,0.94,0.78,0.92,True,True,True,True,True,False,False,True,True,True,PAYMENT_GATEWAY,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,CENTRAL_INDIA,DIGITAL_WALLET,Clicked on a sponsored search ad claiming to be customer service portal for credit card point redemption.,train
BENCH_01891,PHISHING,True,46890.24,10,386,9,19,3,14825.27,3.16,5,0,1,2,35,435.7,0,0,0.57,0.55,0.82,0.9,0.81,True,True,True,True,True,True,False,True,True,False,PAYMENT_GATEWAY,MAC_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,CENTRAL_INDIA,SALARY,Received an SMS stating electricity supply would be disconnected tonight unless I updated bill details at a shortened link.,train
BENCH_02753,ACCOUNT_TAKEOVER,True,23307.51,23,1762,18,45,4,4251.93,5.48,0,0,3,4,1,247.8,1,0,0.84,0.87,0.94,0.83,0.84,True,True,True,True,True,True,True,True,False,False,MOBILE_BANKING,WINDOWS_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,RTGS,EAST_INDIA,SAVINGS,Found secondary authentication device added to my digital wallet without authorization after visiting unverified website.,train
BENCH_02081,IMPERSONATION,True,48661.16,15,1432,3,9,1,6645.62,7.32,3,0,0,0,1179,15.0,0,0,0.57,0.32,0.5,0.75,0.85,False,True,False,True,True,False,False,False,True,False,MOBILE_BANKING,TABLET,BIOMETRIC_FINGERPRINT,UNKNOWN_THIRD_PARTY,RTGS,WEST_INDIA,CURRENT,Caller claiming to be senior officer from telecom regulatory authority stated my phone number is linked to illegal advertising.,train
BENCH_02709,ACCOUNT_TAKEOVER,True,63035.92,22,2185,19,36,4,5930.86,10.63,0,0,3,7,0,521.7,0,1,0.92,0.9,0.8,0.83,0.84,True,True,True,True,False,False,True,True,False,True,MOBILE_BANKING,IOS_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,NORTH_INDIA,DIGITAL_WALLET,Email account was compromised and password reset emails for banking apps were triggered during midnight hours.,train
BENCH_01500,UPI_FRAUD,True,46157.11,19,215,9,21,4,16665.66,2.77,8,0,0,0,45,11.6,1,0,0.26,0.26,0.3,0.41,0.98,False,True,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,UPI_COLLECT,NORTH_INDIA,SALARY,A buyer on classifieds app insisted on paying via dynamic QR code and instructed me to enter my UPI MPIN to claim funds.,train
BENCH_02484,INVESTMENT_FRAUD,True,47162.05,22,270,3,20,1,16587.41,2.84,9,3,0,0,507,12.5,0,0,0.7,0.35,0.64,0.84,0.82,False,True,False,True,False,False,False,False,True,False,UPI_APP,WINDOWS_DESKTOP,SMS_OTP,NEW_UNVERIFIED_VPA,IMPS,WEST_INDIA,SALARY,Promised daily guaranteed 5% return on custom trading terminal app provided via direct APK file download.,train
